Pop1	Pop2	Model	Rep	N1	N2	m21	m12	mi21	mi12	Ts	Tsc	Tam	p
Choy	Molino	SC2M	9	306846.610192	3288.89020594	2.17673183223e-07	7.00743515374e-06	2.391711648e-05	1.0499372758e-12	277423.939822	143460.843867	NA	0.635583428709
Choy	Molino	SC2M	10	285556.871412	3747.17282301	1.35626991525e-14	0.000128674391343	4.65475630508e-07	1.33055326251e-06	102538.851212	28821.0486095	NA	0.117817011233
Choy	Molino	SC2M	11	312372.104788	7786.36723782	2.52471812483e-10	3.3404789403e-71	1.8221465809e-05	1.78248008127e-05	123.784724443	158136.467825	NA	0.633023692266
Choy	Molino	SC2M	12	289477.153339	2815.91705194	3.88726812951e-21	0.000101986642218	7.86364323594e-07	2.80067200745e-15	111513.875832	14033.3631473	NA	0.182595646474
Choy	Molino	SC2M	13	508976.012422	9799.32823494	6.92613286745e-05	2.31702480784e-23	3.4109424876e-07	1.36523845194e-06	286210.350074	70946.4631538	NA	0.575835697735
Choy	Molino	SC2M	14	299320.274315	3228.13866816	2.47839820637e-07	7.09265866352e-06	2.34907633929e-05	5.12916306146e-08	241165.572873	137722.727887	NA	0.667596404307
Choy	Molino	SC2M	15	310075.960431	10360.3644314	3.50508625002e-05	4.49762399737e-05	1.01645797592e-05	6.07280878991e-15	55279.9689144	146.462387165	NA	0.329184481172
Choy	Molino	SC2M	16	289253.310021	2854.73182113	2.94709452593e-07	0.000100972292641	7.94852119662e-07	2.31618283093e-46	111625.504384	13781.2422166	NA	0.181820079824
Choy	Molino	SC2M	17	300924.285643	10077.8742733	1.44389190058e-05	2.57584069785e-05	2.75134951215e-10	1.52980462246e-06	55846.7235388	176.084093597	NA	0.428302092743
Choy	Molino	SC2M	18	314064.623363	10045.9198771	3.22066649092e-05	9.82877791743e-08	1.92966352791e-06	4.31059629651e-07	50589.0735409	9.56248423745e-84	NA	0.763056692594
Choy	Molino	SC2M	19	283608.072907	3509.09406265	2.8012562952e-27	8.04004523239e-05	2.65696051553e-07	5.47723698638e-150	2676.79043697	133316.461459	NA	0.182560526654
Choy	Molino	SC2M	20	298522.887178	2868.64357033	2.2354563561e-08	0.000103235905459	1.02916174138e-11	1.21177969674e-12	96372.5101229	12981.0675459	NA	0.179208778637
Choy	Molino	SC2M	21	464498.336596	5774.29199411	8.36776091917e-05	3.05358273198e-05	3.31052852496e-07	1.40490426126e-06	239810.10336	75250.295766	NA	0.517444607994
Choy	Molino	SC2M	22	306176.273377	6140.91643001	4.70553261506e-37	9.36052165178e-07	1.87511007798e-05	1.86882892831e-05	38508.1135069	144113.311694	NA	0.642806069992
Choy	Molino	SC2M	23	457958.449431	5899.09155375	8.54215343863e-05	2.94079255684e-05	3.4548833049e-07	1.37928443666e-06	236095.591245	71298.7455519	NA	0.508260115114
Choy	Molino	SC2M	24	313554.700856	10123.4345951	2.18883670139e-154	3.85357356663e-11	3.87141627534e-14	2.79056646349e-09	51057.2927036	8.31736417032e-05	NA	0.322083503775
Choy	Molino	SC2M	25	288595.143199	3776.49855775	4.16259598951e-06	0.00012106546156	2.2950905459e-10	8.55118154575e-07	39506.9806173	75708.8666502	NA	0.127567414093
Choy	Molino	SC2M	26	313163.782776	9950.44464028	4.66638036295e-07	7.46441668453e-09	1.64850931057e-09	3.88615890009e-12	50061.4973997	1.15961287366e-17	NA	0.124117168216
Choy	Molino	SC2M	27	288417.649422	4220.8835277	3.4798262113e-26	2.34942705743e-10	1.09422044693e-06	2.08968186838e-05	4349.97067111	122013.265323	NA	0.659649805035
Choy	Molino	SC2M	28	313419.296482	10167.2584575	3.13454756118e-05	2.9674458665e-11	7.83237246465e-08	2.71449490216e-11	51117.3339147	1.03008053922	NA	0.417045634613
Choy	Molino	SC2M	29	281787.224745	3545.30536409	4.48764822017e-08	0.000129650775741	2.33703745268e-07	1.22855379048e-06	16366.2819106	122641.192463	NA	0.123375610492
Choy	Molino	SC2M	30	456366.677126	5964.81242973	8.57447588867e-05	2.75915768628e-05	3.54538631485e-07	1.35287030166e-06	236014.83836	68963.4965282	NA	0.5055106186
Choy	Molino	SC2M	31	454889.532239	6121.15918606	8.63413646112e-05	2.59595352103e-05	3.6473807378e-07	1.32315551372e-06	233174.961729	66696.8913346	NA	0.50112757612
Choy	Molino	SC2M	32	453343.270472	5819.76763955	8.5235881935e-05	3.05087318372e-05	3.46524599136e-07	1.33766781787e-06	231092.642094	70114.4137068	NA	0.504529837144
Choy	Molino	SC2M	33	462297.792192	5395.9490056	8.3964069e-05	3.43111397528e-05	3.14993332707e-07	1.57361734845e-06	241010.542205	76637.0727618	NA	0.515812326373
Choy	Molino	SC2M	34	465042.667421	5967.88342347	8.46423591542e-05	2.81359529628e-05	3.44020262494e-07	1.33641571443e-06	242784.090122	71967.6922665	NA	0.517095647852
Choy	Molino	SC2M	35	406195.703366	6917.46761277	9.802825259e-05	1.97157345093e-05	5.06797687585e-07	1.13098983477e-06	213105.645395	46505.2304042	NA	0.428254459709
Choy	Molino	SC2M	36	426837.923009	5071.77038986	7.64679469365e-05	4.14029552909e-12	3.58494893487e-07	3.98780350404e-06	208338.258784	61152.4622631	NA	0.456822213171
Choy	Molino	SC2M	37	444799.951105	6340.59919373	8.86543288507e-05	2.3346786368e-05	3.95483602587e-07	1.2709748075e-06	232685.920144	60751.1055429	NA	0.488305691962
Choy	Molino	SC2M	38	440873.362944	16534.4040118	6.11974607575e-05	6.15155228067e-10	2.54662987289e-09	1.29260122846e-24	6.89615970235e-08	132234.499849	NA	0.509198468321
Choy	Molino	SC2M	39	314346.777999	6381.82715243	3.81457888771e-07	9.84515582818e-15	2.02572313108e-05	2.0220679427e-05	104995.772554	180603.012481	NA	0.543872376366
Choy	Molino	SC2M	40	280920.84022	3607.87132077	4.20236307946e-22	0.000126945854165	2.95290608215e-07	1.37916667602e-06	86166.5144995	57266.3965871	NA	0.128851692846
Choy	Molino	SC2M	41	706222.186384	1803.13632782	6.89049597032e-05	8.71783280683e-05	1.41224436166e-08	7.67091593024e-06	1031509.64332	154432.465175	NA	0.729538188103
Choy	Molino	SC2M	42	296077.864137	3628.91839117	6.71972038247e-14	0.00012357672018	3.77204293266e-11	1.29284868257e-06	4.69086531143e-120	116925.4479	NA	0.121389085915
Choy	Molino	SC2M	43	284564.068972	3690.69928675	1.75345299407e-06	0.000129579729861	2.53602507455e-07	1.29991893542e-06	63875.3185852	71236.4792513	NA	0.117154148645
Choy	Molino	SC2M	44	272983.96223	4119.3911067	2.83234368229e-07	1.93601658734e-07	9.22456955531e-09	2.16980666107e-05	7.19919471408e-10	147285.592244	NA	0.689102561711
Choy	Molino	SC2M	45	334485.307276	6380.66912871	2.80091328297e-05	2.5787043299e-05	3.43866094069e-07	4.13892417677e-20	114300.772452	148523.947304	NA	0.43410901827
Choy	Molino	SC2M	46	288597.54366	5203.28758283	1.08101069372e-05	4.55695047061e-10	1.08959175466e-07	4.66514455466e-06	6.12363413243e-05	2061383.37722	NA	0.641744001983
Choy	Molino	SC2M	47	277548.692328	4280.27266315	1.47793975567e-17	0.000127608964109	3.11043073689e-07	1.19712875278e-06	53.7342304485	146613.255969	NA	0.108227093641
Choy	Molino	SC2M	48	547381.732024	6738.23530877	5.87924581623e-05	1.22434243858e-66	3.03365637362e-07	2.82926216284e-06	322158.38846	88955.0365711	NA	0.619701190542
Choy	Molino	SC2M	49	287325.453922	3817.66437303	9.26666579846e-06	0.000125477596245	1.88331649207e-07	1.08071116929e-06	18352.8574713	117673.475313	NA	0.127574990446
Choy	Molino	SC2M	50	439034.481406	5977.49231673	8.97018543619e-05	2.78772075042e-05	3.8210880167e-07	1.32269801194e-06	226754.17066	62433.8049036	NA	0.480374671111
Choy	Molino	IM2M	1	309574.659892	6010.39983665	2.91120785086e-07	7.08438194586e-07	1.66500062176e-05	1.87912154913e-05	275201.236488	NA	NA	0.550263215206
Choy	Molino	IM2M	2	315571.988517	4608.70225789	2.5357432575e-07	1.28604417383e-06	1.18135453066e-05	1.53611778646e-05	580354.40297	NA	NA	0.384598785256
Choy	Molino	IM2M	3	322871.905758	4217.62027901	2.72691342915e-07	9.40370562794e-07	1.32105699182e-05	2.02813481754e-05	419208.878029	NA	NA	0.419643314134
Choy	Molino	IM2M	4	289394.665482	4742.92607718	1.43666040106e-05	3.16374363266e-21	1.79194091962e-07	4.58072544991e-06	236763.948719	NA	NA	0.304630803907
Choy	Molino	IM2M	5	281679.874846	3713.57179595	7.9695684609e-14	0.000128950222262	2.08448340716e-07	1.21042708788e-06	136813.993302	NA	NA	0.120575747693
Choy	Molino	IM2M	6	297802.732368	3574.20364897	1.57615580183e-05	1.61378073783e-16	5.17741778465e-12	6.42322823775e-06	218895.738487	NA	NA	0.285790081866
Choy	Molino	IM2M	7	352709.271302	4802.33142611	3.44547653433e-05	4.80801386089e-05	2.13504358164e-07	1.12367514381e-06	235236.496847	NA	NA	0.411869433471
Choy	Molino	IM2M	8	353146.175566	4784.55169151	3.44369202616e-05	4.81185306423e-05	2.12900008967e-07	1.12992863254e-06	235778.781856	NA	NA	0.413222838408
Choy	Molino	IM2M	9	309187.541942	6678.21755577	2.59274275805e-35	5.32507409487e-11	1.62290281939e-05	1.81410038537e-05	169477.550596	NA	NA	0.599943552033
Choy	Molino	IM2M	10	283619.529605	3493.04924786	1.77201093121e-10	8.0733373322e-05	2.65291270713e-07	1.97257483752e-41	135888.025458	NA	NA	0.182620589466
Choy	Molino	IM2M	11	314792.096993	5719.06097475	2.55187829643e-07	9.5218283896e-07	1.67037855583e-05	1.81926199987e-05	281454.860439	NA	NA	0.535672866578
Choy	Molino	IM2M	12	282711.401661	3504.54172898	5.29567890774e-23	8.08964870206e-05	2.59988206684e-07	1.45490747471e-10	135532.872065	NA	NA	0.180881219858
Choy	Molino	IM2M	13	315662.741888	4908.53298709	2.62499568789e-07	1.12551312755e-06	1.51411901142e-05	1.90222624603e-05	341874.204695	NA	NA	0.492065399141
Choy	Molino	IM2M	14	613862.239106	5539.51679738	5.16330478783e-05	1.38371325878e-10	9.37889443086e-14	3.4560921391e-06	579550.928681	NA	NA	0.667543898969
Choy	Molino	IM2M	15	316957.741319	5537.65992105	2.53302822224e-07	8.65638163572e-07	1.62974960141e-05	1.91927257607e-05	292218.325801	NA	NA	0.533751060107
Choy	Molino	IM2M	16	279912.22356	4754.74336294	2.577679909e-07	1.10397157227e-20	3.04404742286e-08	2.20919697937e-05	145168.702731	NA	NA	0.697179579779
Choy	Molino	IM2M	17	591838.12859	8123.87729555	5.41452684696e-05	6.21149361649e-10	1.02517840925e-07	1.91449156705e-06	560145.004413	NA	NA	0.663836317054
Choy	Molino	IM2M	18	283639.161622	3494.99100015	2.85003524659e-10	8.06896111098e-05	2.6499934387e-07	7.21624651436e-14	135820.652376	NA	NA	0.182602822926
Choy	Molino	IM2M	19	276851.580487	4495.59463169	2.99192314375e-07	3.84519568709e-09	8.71134573885e-08	2.22934000661e-05	150251.694903	NA	NA	0.688264321112
Choy	Molino	IM2M	20	294165.978284	5864.22625458	2.32034177805e-07	2.31496995727e-06	1.83668067914e-05	1.81604194954e-05	247447.456671	NA	NA	0.632711499219
Choy	Molino	IM2M	21	350836.450234	4860.1183653	3.25684094648e-05	4.46801811651e-05	2.18051026019e-07	1.08418229722e-06	238446.956533	NA	NA	0.416596932013
Choy	Molino	IM2M	22	325493.801943	5599.65948821	2.15156276449e-05	2.96005843155e-05	2.84032106936e-07	8.3776657961e-135	240919.840429	NA	NA	0.434151869999
Choy	Molino	IM2M	23	298661.498937	3816.98356224	4.04514094078e-12	0.000120964597232	5.22719660579e-13	1.24804714534e-06	109455.105628	NA	NA	0.132843604062
Choy	Molino	IM2M	24	620716.506242	7879.87126705	5.11100761366e-05	7.79802712155e-09	9.77199213636e-08	2.07039016388e-06	627718.148548	NA	NA	0.687681890375
Choy	Molino	IM2M	25	392458.029349	4341.33612138	5.51209255568e-05	7.46250228082e-05	4.36235978837e-39	1.62126315865e-06	184489.883204	NA	NA	0.401055579432
Choy	Molino	IM2M	26	350011.97742	4911.73559107	3.23959855553e-05	4.41559778927e-05	2.17243747988e-07	1.06308121527e-06	236972.682027	NA	NA	0.41508102917
Choy	Molino	IM2M	27	279600.748935	3447.22019626	5.47157134255e-08	0.000127778107154	2.02752076731e-07	1.59511366119e-06	137126.839061	NA	NA	0.122056418808
Choy	Molino	IM2M	28	299302.464897	3759.79460122	7.0875889937e-08	0.000124113622435	1.59838894937e-12	1.06854350841e-06	115589.336803	NA	NA	0.123826639503
Choy	Molino	IM2M	29	352619.043726	4793.85878976	3.43279572469e-05	4.79556691277e-05	2.13620169555e-07	1.12644493521e-06	235611.936234	NA	NA	0.412288610801
Choy	Molino	IM2M	30	351301.852494	4868.94587125	3.35181644718e-05	4.59792157033e-05	2.14394086176e-07	1.10084048892e-06	235189.582974	NA	NA	0.413012671988
Choy	Molino	IM2M	31	352036.174289	4829.61792921	3.40699147221e-05	4.72579364872e-05	2.14320438963e-07	1.11733645931e-06	235155.529542	NA	NA	0.411813228011
Choy	Molino	IM2M	32	593131.288099	9859.97335755	5.65228825632e-05	3.39752919229e-32	1.53864586836e-07	1.34983925564e-06	579315.68602	NA	NA	0.666760461229
Choy	Molino	IM2M	33	393640.507724	4308.13957338	5.51883362281e-05	7.49581182536e-05	6.4933735303e-25	1.63813207876e-06	185382.993764	NA	NA	0.40287966365
Choy	Molino	IM2M	34	289145.173924	4632.31905563	1.44445534365e-05	5.77325776975e-20	1.78948508377e-07	4.6533377558e-06	242728.441175	NA	NA	0.306879095438
Choy	Molino	IM2M	35	352834.29552	4790.10757209	3.43745185572e-05	4.8016752553e-05	2.13408478884e-07	1.12702932604e-06	235658.350161	NA	NA	0.412716774524
Choy	Molino	IM2M	36	354085.566925	4884.78208903	3.41651172557e-05	4.64361954903e-05	2.11804687442e-07	1.11238790553e-06	237710.187482	NA	NA	0.417077866339
Choy	Molino	IM2M	37	352241.458042	4817.19673206	3.43313514639e-05	4.77613926769e-05	2.13839145295e-07	1.12162026075e-06	234848.05501	NA	NA	0.411320606388
Choy	Molino	IM2M	38	282326.346132	3752.99895563	2.12783870951e-07	1.04642315949e-06	1.46938896067e-08	2.18849114565e-05	143923.754705	NA	NA	0.710819874469
Choy	Molino	IM2M	39	322781.877427	5761.66457581	2.0750754211e-05	2.76288127182e-05	2.8283060236e-07	2.11270207839e-12	239453.734734	NA	NA	0.434776985042
Choy	Molino	IM2M	40	283695.430167	4371.28821668	9.65569561298e-08	1.1417927192e-09	1.41183586239e-13	2.12868725333e-05	133466.414239	NA	NA	0.67635418796
Choy	Molino	IM2M	41	352692.291389	4799.61838522	3.4305579403e-05	4.78378514278e-05	2.13700528354e-07	1.12383957249e-06	235603.379503	NA	NA	0.412640009115
Choy	Molino	IM2M	42	352866.716329	4789.18872547	3.44840206224e-05	4.8207768415e-05	2.1349623877e-07	1.12699251025e-06	235413.999971	NA	NA	0.412256288035
Choy	Molino	IM2M	43	274440.614526	4172.26351778	1.85343576193e-07	4.60636866348e-07	8.34320565719e-07	2.1886094086e-05	150301.118994	NA	NA	0.68305767757
Choy	Molino	IM2M	44	352868.783892	4794.76143532	3.45380861573e-05	4.82496927627e-05	2.1334295662e-07	1.12605033132e-06	235090.191243	NA	NA	0.411874760074
Choy	Molino	IM2M	45	309727.407247	6275.20217229	2.98237308367e-07	1.35518009361e-09	1.58550369896e-05	1.89701684177e-05	265907.668624	NA	NA	0.533100980967
Choy	Molino	IM2M	46	279382.577776	3512.6538303	1.02195914295e-22	0.000129434114452	2.47648199916e-07	1.21377289839e-06	141077.038822	NA	NA	0.125425283472
Choy	Molino	IM2M	47	773117.240448	7027.29707795	4.83291386984e-05	2.01827327606e-10	6.75843889826e-08	2.57391384601e-06	1352073.87258	NA	NA	0.771423257565
Choy	Molino	IM2M	48	283596.690408	3496.58465452	9.9344265864e-10	8.06316562604e-05	2.65484043725e-07	5.67477226473e-16	135968.234208	NA	NA	0.182644211312
Choy	Molino	IM2M	49	353240.260454	4767.37504656	3.44358900051e-05	4.82604266454e-05	2.13003274319e-07	1.13411365239e-06	236111.120953	NA	NA	0.413519095723
Choy	Molino	IM2M	50	565642.135268	8970.30345302	5.61833746309e-05	5.54458337291e-14	1.36824073655e-07	1.61204735514e-06	477462.495896	NA	NA	0.638960487151
Choy	Molino	AM2M	1	314063.017613	10168.5777252	7.26823575633e-09	5.77376323153e-19	1.18349472216e-07	9.97974787819e-08	42874.0691371	NA	8333.4340546	0.686499988512
Choy	Molino	AM2M	2	275700.626926	4105.80340883	1.979571408e-07	4.19089380259e-07	4.36066298561e-07	2.24082987788e-05	855.210806666	NA	153861.895964	0.618503042876
Choy	Molino	AM2M	3	284066.270487	3777.55411782	1.82964024623e-19	1.20024943443e-08	1.4194485242e-08	2.10279033215e-05	1002.32462539	NA	130938.845007	0.537982502154
Choy	Molino	AM2M	4	314214.938716	10116.4512753	3.62178991491e-05	7.90876611091e-05	5.12510016831e-06	4.52790252943e-07	50987.6910851	NA	14.2266564268	0.0579402379348
Choy	Molino	AM2M	5	313818.506431	10173.8919476	5.82207870824e-07	1.96928247722e-08	9.25090151765e-09	2.55900364446e-20	50757.7359488	NA	502.073139659	0.217451143928
Choy	Molino	AM2M	6	353623.14343	4732.82900551	3.35882866543e-05	4.89815513262e-05	2.11617954374e-07	1.27561425094e-06	340.669615462	NA	245319.677877	0.426703394558
Choy	Molino	AM2M	7	313412.800383	10219.9521005	6.06547205097e-08	4.95407314586e-06	8.58060185255e-07	8.61682011066e-06	51457.7502146	NA	2.40559876717e-15	0.0766230309897
Choy	Molino	AM2M	8	313135.304408	10417.1831542	1.94245356149e-07	3.66959742378e-10	2.35773317682e-08	4.66760486938e-06	52607.9609648	NA	0.0506118465787	0.643557272567
Choy	Molino	AM2M	9	314737.639666	10167.746131	2.98653315093e-06	8.75641196621e-08	1.79591349666e-10	3.58659199204e-07	51217.1595898	NA	5.86652592377	0.0777868452155
Choy	Molino	AM2M	10	313122.472611	10177.2619784	2.67640020492e-06	1.27030030524e-10	8.31372589528e-06	3.70906860581e-06	51065.8406241	NA	97.6307084282	0.11822371228
Choy	Molino	AM2M	11	311437.246031	10187.387685	7.28471322506e-97	1.42261794285e-09	1.22454487147e-09	1.0802589089e-06	51310.2443625	NA	0.00758010017358	0.0549633341939
Choy	Molino	AM2M	12	316060.694275	10374.4308644	4.82997014411e-05	9.29807426751e-06	6.52175048741e-06	5.14457082836e-09	52117.7999987	NA	1.87315271737e-06	0.678667914599
Choy	Molino	AM2M	13	281847.869192	4168.3147556	5.2276777756e-11	9.10123072192e-15	3.07161052294e-12	2.10356003051e-05	1196.80613655	NA	130930.630321	0.560549413128
Choy	Molino	AM2M	14	271650.439647	4284.99539906	2.4943164701e-07	8.97069756641e-13	5.38237241783e-07	2.20963870977e-05	625.760281237	NA	153465.791882	0.632065972895
Choy	Molino	AM2M	15	304052.115137	7186.89281934	1.14208233901e-09	4.225969572e-17	1.65611446395e-05	1.77571845938e-05	510.999033271	NA	158234.828017	0.604094263074
Choy	Molino	AM2M	16	313485.274724	10151.8784612	8.04194300932e-06	8.54510594576e-25	2.89847535601e-08	3.2767110144e-08	49620.2247352	NA	1548.8804578	0.0505806721108
Choy	Molino	AM2M	17	313615.309478	10247.4124239	1.22687017076e-05	7.93976653253e-06	3.18104932829e-09	2.89346956606e-09	51614.8159625	NA	23.7049123455	0.0723524124866
Choy	Molino	AM2M	18	309268.048089	6109.4414398	2.77052908708e-07	7.97645877612e-07	1.59324791338e-05	1.81458481362e-05	789.129681947	NA	292375.775768	0.511192185096
Choy	Molino	AM2M	19	438770.87186	16483.0133904	6.08704731548e-05	6.33914292238e-12	6.23085327305e-10	4.92312436004e-10	2.69262753338	NA	131759.668688	0.510361186367
Choy	Molino	AM2M	20	354739.679282	4724.14850566	3.4099121748e-05	4.98389319679e-05	2.10788779174e-07	1.2804765128e-06	339.296212797	NA	245510.055494	0.427120965819
Choy	Molino	AM2M	21	346281.730805	5934.46543753	3.15026900268e-05	4.12801114777e-05	5.66988324588e-21	2.91222459673e-14	711.655681403	NA	160465.122501	0.378303540244
Choy	Molino	AM2M	22	275333.124082	3827.77281898	2.1308092628e-07	9.50295666473e-08	2.20495615395e-18	2.19451621442e-05	0.00631120238129	NA	149992.57099	0.644646420476
Choy	Molino	AM2M	23	313450.942395	10238.4943255	7.88969708559e-05	1.20123102223e-05	2.94849628899e-08	1.36333564273e-06	51598.6493076	NA	2.27948717413e-14	0.343851334081
Choy	Molino	AM2M	24	312873.109267	10194.5975292	2.95375441736e-31	7.42290667638e-07	6.58769313526e-11	1.6834107549e-05	51261.0138333	NA	28.0075167043	0.0592219834651
Choy	Molino	AM2M	25	274167.082335	3953.65485743	1.28681872549e-07	7.64723121156e-07	3.17468374114e-07	2.19099081197e-05	974.992672113	NA	149896.478013	0.599442473647
Choy	Molino	AM2M	26	314089.057772	10214.0194143	3.41360227383e-06	6.48185679815e-06	1.03988515844e-11	1.60843286059e-08	50787.2134131	NA	802.957230104	0.123286645749
Choy	Molino	AM2M	27	279652.617082	3981.11749285	6.41273417701e-12	1.10448383416e-08	9.94631337595e-07	2.10461344318e-05	827.234492002	NA	135050.926896	0.567486247069
Choy	Molino	AM2M	28	282228.178998	3141.12125615	1.11268618599e-34	0.000128110040663	3.05021013034e-07	1.29870387988e-06	450.647162934	NA	141663.528162	0.167595866915
Choy	Molino	AM2M	29	278935.899714	4089.77721117	1.00383569861e-08	1.00947773724e-52	1.44496521926e-06	2.13339725345e-05	955.919358015	NA	140320.459805	0.574189628412
Choy	Molino	AM2M	30	313750.365323	10167.6223858	3.10029833289e-22	5.58382755659e-08	1.94826029249e-06	6.89821208231e-08	51255.0303647	NA	0.0416079834512	0.691596337279
Choy	Molino	AM2M	31	396971.065894	4051.81557933	5.77160635816e-05	8.62442452697e-05	1.9651001418e-22	2.07072215974e-06	320.758157983	NA	194309.404027	0.411024861959
Choy	Molino	AM2M	32	314242.400211	10145.8165105	1.78020109111e-08	1.92083826516e-05	7.90530345127e-06	8.36582569227e-10	50291.7539594	NA	863.837902749	0.708830200895
Choy	Molino	AM2M	33	313449.730893	10110.7881487	2.68197217184e-05	3.11821371502e-06	7.3672412936e-08	1.0772307286e-08	50312.516227	NA	511.515907808	0.0632885701206
Choy	Molino	AM2M	34	313625.074045	10182.6497148	6.93791104349e-09	2.31623166873e-25	2.48732356197e-07	2.79328199424e-06	51158.0574267	NA	192.906555925	0.0880560646998
Choy	Molino	AM2M	35	353683.99894	4729.69575675	3.35936815149e-05	4.9006985704e-05	2.11514901375e-07	1.27779686347e-06	340.534259009	NA	245394.266514	0.426807134989
Choy	Molino	AM2M	36	311762.393764	9839.42988972	1.64496829417e-06	2.01385278291e-06	5.28781673288e-07	2.21987514306e-06	46202.579801	NA	4014.15140464	0.778134039414
Choy	Molino	AM2M	37	280916.688574	3793.30045557	2.52236889071e-10	0.000130823549171	2.5200138772e-07	1.43065291957e-06	249.650729117	NA	141468.627548	0.122979983003
Choy	Molino	AM2M	38	353628.630617	4732.21337653	3.35864847722e-05	4.89789554988e-05	2.1160221023e-07	1.27580413628e-06	340.39208489	NA	245329.709205	0.426720580556
Choy	Molino	AM2M	39	315737.030026	10064.4267456	5.47349440151e-06	1.75241856273e-09	4.24751162489e-06	3.37030840491e-09	50634.2059861	NA	0.276262420121	0.0963569160841
Choy	Molino	AM2M	40	313648.718573	10179.8075982	3.55088715509e-05	1.09116117311e-05	3.16383260775e-07	1.1815342949e-06	51301.3018118	NA	5.87657939362	0.0989659455246
Choy	Molino	AM2M	41	352513.952925	4828.6326641	3.42940908185e-05	4.76225584862e-05	2.14039598694e-07	1.11492232311e-06	8.50243844131e-07	NA	235172.950854	0.41194241566
Choy	Molino	AM2M	42	313399.728036	10099.2865564	1.87969002939e-06	4.43490216159e-08	5.87138528938e-08	2.71457752971e-46	47464.5638504	NA	3790.89840786	0.815805300887
Choy	Molino	AM2M	43	312219.4995	5412.57276725	2.49372324621e-07	1.12490839463e-06	1.54207130411e-05	1.87649589247e-05	455.34312239	NA	303952.839033	0.511756684874
Choy	Molino	AM2M	44	314046.09247	10090.0914283	1.75190646374e-07	6.82883841216e-06	3.92198906063e-07	1.47949245784e-07	49823.4560706	NA	1140.4547735	0.303866949498
